ProgramName,MethodType,RequirementID,MethodID,MethodType,CallersT,CallersN,CallersU,CallersCallersT,CallersCallersN,CallersCallersU,CalleesT,CalleesN,CalleesU,CalleesCalleesT,CalleesCalleesN,CalleesCalleesU,pred,gold
0,0,8,394,0,1,0,0,0,0,0,0,1,0,0,0,0,N,N
1,1,14,3833,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,1,17,4731,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,13,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,5,3856,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
2,0,10,539,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
3,0,16,848,0,1,1,0,1,1,0,1,1,0,0,0,0,N,N
1,1,6,2143,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
0,0,5,657,0,1,0,0,1,0,0,1,0,0,1,0,0,N,N
2,0,1,895,0,0,1,0,0,1,0,1,1,0,0,1,0,N,N
3,2,8,1557,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
1,1,17,4314,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
0,0,4,272,0,1,0,0,1,0,0,1,0,0,0,0,0,N,N
2,0,1,538,0,0,1,0,0,0,0,0,1,0,0,0,0,N,N
1,0,2,1543,0,1,1,0,1,1,0,1,1,0,1,1,0,N,N
3,0,2,378,0,1,1,0,1,1,0,1,1,0,1,1,0,N,N
3,2,14,1745,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,1,11,2849,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
1,1,11,2041,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
1,1,12,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,3,1500,0,1,0,0,0,0,0,0,1,0,0,1,0,N,N
1,2,10,1242,0,0,0,0,0,0,0,1,0,0,0,1,0,N,N
3,1,9,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,2,16,2104,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
2,0,5,1314,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,1,12,1249,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
3,2,5,3116,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
3,1,10,1646,0,0,1,0,1,1,0,0,0,0,0,0,0,N,N
2,0,4,2995,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
1,1,3,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,3,14,0,1,0,0,1,1,0,0,0,0,0,0,0,N,N
3,0,13,380,0,1,0,0,1,0,0,1,1,0,0,1,0,N,N
1,2,5,3957,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
3,1,16,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
0,1,5,172,0,1,1,0,1,1,0,0,0,0,0,0,1,N,N
1,0,17,4328,0,0,1,0,0,1,0,0,1,0,0,0,0,N,N
2,0,34,3126,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
0,0,8,34,0,0,1,0,0,0,0,1,1,0,1,0,0,N,N
2,0,24,3010,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
1,1,11,4785,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
2,0,33,2989,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
3,1,9,246,0,1,1,0,0,1,0,0,0,0,0,0,0,N,N
1,2,17,4985,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,1,8,1779,0,1,1,0,0,1,0,0,0,0,0,0,0,N,N
1,1,16,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,21,4655,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
1,0,12,2202,0,1,0,0,0,1,0,1,0,0,1,1,0,N,N
0,1,4,296,0,1,1,0,1,0,0,0,0,0,0,0,1,N,T
1,2,5,4004,0,0,0,0,0,0,0,1,1,0,0,0,0,N,N
3,2,16,404,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
2,0,30,810,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
1,0,16,1293,0,1,0,0,0,0,0,1,0,0,0,0,0,N,N
1,0,7,1826,0,1,1,0,1,1,0,1,1,0,0,0,0,N,N
3,0,8,2708,1,0,0,0,0,0,1,1,1,1,1,1,1,T,T
2,0,18,796,0,0,1,0,0,0,1,1,1,0,0,1,0,N,N
3,0,11,1602,0,1,0,0,0,1,0,1,1,0,0,0,0,N,N
1,1,14,1460,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
2,0,3,2918,0,0,1,0,0,1,0,0,1,0,0,1,0,N,N
1,0,14,1691,0,1,0,0,0,1,0,1,0,0,0,1,0,N,N
1,2,6,4169,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
3,1,20,433,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,2,3560,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,1,17,3177,0,1,1,0,0,1,0,0,0,0,0,0,0,N,N
3,2,2,2599,0,0,0,0,0,0,0,0,1,0,0,1,1,T,N
1,1,11,603,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,5,3345,0,1,0,0,1,0,0,1,0,0,0,0,0,N,N
1,0,1,3787,0,1,0,0,0,0,0,1,1,0,1,0,0,N,N
2,0,32,1314,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,1,11,4633,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
0,1,6,705,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,11,3344,0,1,0,0,1,0,0,1,0,0,0,0,0,N,N
1,0,6,2053,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
1,1,17,3924,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,1,8,4004,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
0,1,5,396,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,2,169,0,1,1,0,1,1,0,1,0,0,1,0,0,N,N
1,1,10,3130,0,1,1,0,0,1,0,0,0,0,0,0,0,N,N
3,0,18,1564,0,0,1,0,0,1,0,0,1,0,0,1,0,N,N
2,0,32,3029,1,1,1,1,1,1,0,0,1,0,0,1,1,N,T
2,0,9,1281,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,1,6,2756,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,2,15,1104,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
3,1,17,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,16,4599,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
3,1,16,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,9,3614,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
2,2,15,543,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
1,0,17,1733,0,1,0,0,0,1,0,1,1,0,1,0,0,N,N
1,1,14,2041,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
1,0,2,3454,0,1,0,0,1,0,0,1,0,0,0,0,0,N,N
1,1,3,617,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,33,3010,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
1,0,17,4910,0,1,0,0,1,0,0,0,1,0,0,0,0,N,N
3,0,15,2638,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
1,2,7,4749,0,0,0,0,0,0,0,1,1,0,0,0,0,N,N
3,0,10,3253,0,0,1,0,1,0,0,0,1,0,0,1,0,N,N
1,1,2,4104,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
1,1,7,116,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,10,1652,0,1,1,0,1,0,0,0,1,0,1,1,0,N,N
3,0,18,378,0,1,1,0,1,1,0,1,1,0,1,1,0,N,N
1,1,4,2611,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,5,927,0,0,1,0,0,1,0,1,1,0,0,1,0,N,N
3,1,15,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,2,2988,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
2,0,31,2953,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,1,2,2600,0,0,1,0,0,1,0,0,0,0,0,0,1,N,N
2,0,21,217,0,1,1,0,0,1,0,1,1,0,0,1,0,N,N
3,1,2,1507,0,0,1,0,0,0,0,0,0,0,0,0,1,T,T
2,0,8,2956,0,1,1,0,1,1,0,0,1,0,0,1,0,N,N
1,2,13,2306,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
1,2,4,648,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
1,0,13,3051,0,1,0,0,1,0,0,1,1,0,0,0,0,N,N
3,0,8,3187,0,1,0,0,0,0,0,1,1,0,1,1,0,N,N
3,0,10,1523,0,1,1,0,0,1,0,1,0,0,1,1,0,N,N
1,1,16,4261,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
3,2,8,1574,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,1,3,1077,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
1,0,7,3821,0,1,1,0,1,1,0,1,1,0,1,1,1,N,N
2,0,11,927,0,0,1,0,0,1,0,1,1,0,0,1,0,N,N
1,1,5,1458,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,30,1160,0,0,1,0,0,0,1,0,0,0,0,1,1,T,T
1,2,5,4665,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
1,0,13,1425,0,0,1,0,0,1,0,1,0,0,1,0,0,N,N
3,1,12,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,7,1287,0,0,1,0,0,1,0,1,1,0,1,0,0,N,N
3,0,8,806,0,1,1,0,1,1,0,1,1,0,0,0,0,N,N
1,1,13,4971,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,14,1519,0,1,1,0,1,0,0,1,0,0,0,0,0,N,N
1,1,9,4565,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,1,4,138,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,9,2673,0,1,0,0,0,1,0,1,0,0,1,1,0,N,N
3,2,11,3120,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
1,0,2,4490,0,0,1,0,0,1,0,1,1,0,0,1,1,N,N
3,0,12,1522,0,1,0,0,0,0,0,0,1,0,1,1,0,N,N
1,1,16,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,20,2711,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
3,2,20,1578,0,0,0,0,0,0,0,1,1,0,0,0,0,N,N
1,1,14,4172,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,1,14,4864,0,1,1,0,0,0,0,0,0,0,0,0,0,N,N
1,0,3,2053,0,1,0,0,1,0,0,1,1,1,1,1,0,N,N
2,0,6,2986,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
1,1,7,4260,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,4,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,12,1161,0,0,1,0,0,1,0,1,0,0,1,1,0,N,N
1,0,16,4915,0,1,0,0,1,0,0,0,1,0,0,0,0,N,N
3,2,15,1510,0,0,0,0,0,0,0,1,1,0,0,1,0,N,N
1,2,9,4701,0,0,0,0,0,0,1,0,0,0,0,1,1,T,T
3,0,8,1502,0,1,0,0,0,0,0,0,1,0,0,0,0,N,N
0,1,1,391,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
1,0,11,1305,0,1,0,0,0,0,0,1,0,0,1,0,0,N,N
1,1,3,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,15,2888,0,1,1,0,0,1,0,1,1,0,0,1,0,N,N
1,1,14,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,21,1492,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
1,0,5,3840,0,0,1,0,0,0,0,1,0,0,1,1,0,N,N
3,1,20,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,11,744,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
3,2,16,942,0,0,0,0,0,0,0,1,1,0,0,1,0,N,N
2,0,9,2818,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
1,1,7,2833,0,1,1,0,0,1,0,0,0,0,0,0,0,N,N
3,0,21,403,0,1,0,0,0,0,0,1,0,0,0,1,0,N,N
1,2,6,4263,0,0,0,0,0,0,0,1,1,0,0,0,0,N,N
3,1,18,2607,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
1,1,9,4548,0,1,1,1,1,1,0,0,0,0,0,0,0,N,N
0,0,5,504,0,1,0,0,0,1,0,0,1,0,1,1,0,N,N
1,1,7,111,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,13,350,0,0,1,0,0,1,0,1,0,0,0,1,0,N,N
1,0,5,1685,0,1,1,0,0,1,0,1,0,0,0,1,0,N,N
1,2,13,4605,0,0,0,0,0,0,1,0,1,1,1,1,1,T,T
1,1,5,1664,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,1,1,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,8,2058,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
1,0,4,1659,0,1,0,0,0,1,0,0,1,0,0,0,0,N,N
2,0,31,808,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
1,0,14,1864,0,1,0,0,1,1,0,1,0,0,0,0,0,N,N
1,1,11,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,21,2705,0,0,1,0,0,0,0,1,0,0,1,1,0,N,N
2,0,15,808,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
1,0,14,4111,0,1,0,0,0,1,0,1,0,0,0,0,0,N,N
1,0,4,4984,0,0,1,0,0,1,0,1,1,0,0,0,0,N,N
1,1,13,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,20,2929,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
1,0,14,3781,0,1,0,0,0,0,0,0,1,0,0,0,0,N,N
0,0,5,173,1,0,0,0,1,0,1,1,0,0,1,1,1,T,N
1,2,5,3998,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
1,1,16,1544,0,0,1,0,0,0,0,0,0,0,0,0,1,N,T
0,0,4,210,0,1,0,0,1,1,0,1,1,1,1,1,1,N,N
1,1,4,4907,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
0,2,1,54,0,0,0,0,0,0,0,1,0,0,1,0,1,N,N
1,2,4,2319,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
3,2,4,1739,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
1,2,13,646,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
2,0,27,944,0,0,1,0,0,1,0,1,1,0,0,1,0,N,N
1,0,10,2051,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
3,1,16,1707,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
2,0,25,1321,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,2,13,3154,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
2,0,25,2977,0,1,1,0,1,1,0,0,1,0,0,1,1,N,N
1,0,5,3787,0,1,0,0,0,0,0,1,1,0,1,0,0,N,N
3,0,14,2113,0,0,1,0,0,1,0,1,1,0,0,0,0,N,N
2,0,14,3069,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
1,2,5,1289,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
3,0,12,3629,0,0,1,0,1,1,0,0,1,0,0,0,0,N,N
2,0,32,3004,0,1,1,0,1,1,0,0,1,0,0,1,1,N,N
1,1,11,2609,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,26,2917,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,0,19,1353,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
1,1,7,1778,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
0,1,7,192,0,1,0,0,1,1,0,0,0,0,0,0,1,N,N
3,0,17,1614,0,1,1,0,0,1,0,1,1,0,0,1,0,N,N
1,1,7,2831,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,16,1610,0,1,0,0,0,0,0,1,1,0,0,1,0,N,N
1,2,16,4534,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
1,1,16,4911,0,1,0,0,1,1,0,0,0,0,0,0,0,N,N
3,0,19,1174,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,0,8,1737,0,0,1,0,0,1,0,1,0,0,1,1,0,N,N
1,1,16,2153,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,12,3149,0,0,1,0,1,0,0,1,0,0,0,0,0,N,N
1,1,2,4969,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,12,3351,0,1,0,0,1,0,0,1,0,0,1,1,0,N,N
3,2,16,491,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
1,2,2,1192,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
3,0,15,413,0,1,0,0,1,0,0,1,1,0,0,1,0,N,N
1,0,9,1789,0,0,1,0,1,1,0,1,0,0,0,0,0,N,N
1,1,8,4963,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,24,538,0,0,1,0,0,0,0,0,1,0,0,0,0,N,N
3,0,18,3246,0,0,1,0,1,1,0,0,1,0,0,1,0,N,N
1,0,17,1015,0,1,0,0,0,0,0,1,1,0,0,1,0,N,N
3,0,21,799,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
3,2,4,1599,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,0,16,4293,0,0,1,0,0,1,0,1,0,0,0,0,0,N,N
3,2,16,812,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
2,0,23,3021,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
0,0,8,742,0,1,0,0,1,1,0,1,0,0,0,0,0,N,N
1,1,2,2837,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,6,1576,0,1,0,0,0,1,0,1,1,0,1,0,0,N,N
2,0,31,2930,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
0,0,3,198,0,1,0,0,0,0,0,1,0,0,0,0,0,N,N
1,2,3,1389,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
0,0,6,155,0,0,1,0,0,0,1,1,0,1,0,0,1,N,T
1,0,8,2305,0,0,1,0,1,1,0,0,1,0,0,0,0,N,N
3,0,2,1134,0,0,1,0,0,1,0,1,1,0,0,1,0,N,N
1,1,12,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,9,3786,0,1,0,0,1,1,0,1,0,0,0,0,0,N,N
1,1,8,3566,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
0,0,7,393,1,0,0,0,0,0,0,0,1,0,0,0,1,T,T
1,1,10,3541,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,4,1281,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
3,2,8,3118,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
0,1,3,28,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
2,2,18,4404,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
1,0,16,1457,0,1,0,0,1,1,0,1,1,0,0,0,0,N,N
3,0,1,1540,0,0,1,0,0,1,0,1,0,0,0,0,0,N,N
1,0,16,766,0,0,1,0,0,1,0,1,0,0,0,1,0,N,N
3,1,17,1086,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,12,739,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
3,2,20,2104,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
3,0,12,3173,0,1,0,0,0,0,0,1,1,0,1,1,0,N,N
1,2,8,4703,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
1,0,5,4560,0,1,0,0,1,1,0,1,1,0,1,1,0,N,N
1,1,13,2146,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
3,2,17,1738,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
2,0,24,1122,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,1,8,3545,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
0,0,6,217,1,0,1,1,0,0,1,0,1,0,0,1,1,T,T
1,1,3,1775,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,1,6,2846,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,1,13,4028,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,6,4460,0,0,0,0,0,0,0,1,1,0,0,0,0,N,N
0,0,2,219,0,1,0,0,1,0,0,1,0,0,1,1,0,N,N
2,0,22,1218,0,0,1,0,0,0,0,0,1,0,1,1,0,N,N
1,0,5,3054,0,1,0,0,1,1,0,1,0,0,1,1,0,N,N
1,1,17,1093,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
3,2,3,3180,0,0,0,0,0,0,0,0,1,0,1,1,0,N,N
1,2,14,4854,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
3,1,2,1646,1,0,1,0,1,1,0,0,0,0,0,0,1,N,N
1,2,9,4871,0,0,0,0,0,0,0,1,1,0,0,0,0,N,N
1,1,7,1460,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
3,1,4,1533,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
2,0,2,579,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
0,0,4,394,0,1,0,0,0,0,0,0,1,0,0,0,0,N,N
0,1,7,480,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,2,927,0,0,1,0,0,1,0,1,1,0,0,1,0,N,N
3,0,5,2098,0,0,1,0,1,0,0,1,0,0,0,1,0,N,N
0,0,8,213,0,1,0,0,1,0,0,1,0,0,1,0,0,N,N
1,0,13,2138,0,1,0,0,1,0,0,1,0,0,0,0,0,N,N
3,0,14,2643,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,0,6,4916,0,1,0,0,1,0,0,1,1,0,0,1,0,N,N
3,0,2,350,0,0,1,0,0,1,0,1,0,0,0,1,0,N,N
1,0,14,931,0,1,1,0,1,1,0,1,1,0,0,1,0,N,N
1,2,14,1531,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
1,0,5,4532,0,1,0,0,1,0,0,0,1,0,0,0,0,N,N
1,1,17,1668,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,0,14,1096,0,1,0,0,1,0,0,1,0,0,1,1,0,N,N
2,0,21,219,0,1,1,0,0,1,0,1,1,0,0,1,0,N,N
1,1,7,3561,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
0,2,8,422,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
0,1,4,391,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
3,0,3,3687,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
2,0,27,3099,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
1,1,5,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,1,2863,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
1,0,3,3051,0,1,0,0,1,0,0,1,1,0,0,0,0,N,N
1,0,7,737,0,1,0,0,0,0,0,1,1,0,0,1,1,N,N
1,0,14,831,0,1,0,0,1,1,0,0,1,0,0,0,0,N,N
1,2,14,516,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
1,1,2,610,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,1,12,445,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,1,3,3675,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,17,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,6,4062,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
1,1,16,3576,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
2,0,4,3130,0,1,0,0,1,0,0,0,1,0,0,1,0,N,N
3,0,11,277,0,0,1,0,0,1,0,1,1,0,1,1,0,N,N
3,1,13,445,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,1,4925,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,1,13,4688,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,27,3068,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
0,2,8,672,0,0,0,0,0,0,0,1,0,0,0,0,1,N,N
1,1,6,3788,0,0,0,0,0,0,0,0,0,0,0,0,1,N,T
1,1,16,4852,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,16,4669,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
1,1,12,3568,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
1,1,12,4980,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
3,1,2,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,21,686,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,0,13,4351,0,1,0,0,0,0,0,0,1,0,0,0,1,N,N
3,0,10,974,0,0,1,0,0,1,0,0,1,0,0,1,0,N,N
1,1,12,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,14,2984,0,0,1,0,1,0,0,0,1,0,0,1,0,N,N
1,0,5,3580,0,1,1,0,1,1,0,1,0,0,1,1,0,N,N
1,0,16,3867,0,1,0,0,1,1,0,1,0,0,0,0,0,N,N
1,1,1,1061,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
1,1,6,4706,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
2,0,7,833,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,2,16,4720,0,0,0,0,0,0,0,1,1,0,0,0,0,N,N
1,1,10,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,2,11,2201,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
1,2,5,511,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
1,2,2,1342,0,0,0,0,0,0,0,1,1,0,1,0,0,N,N
1,1,16,2849,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,2,21,2685,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
2,0,9,2998,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,0,10,380,0,1,0,0,1,0,0,1,1,0,0,1,0,N,N
3,0,14,1550,0,1,0,0,0,0,0,1,0,0,0,1,1,N,N
1,1,1,4566,0,0,1,0,1,1,0,0,0,0,0,0,0,N,N
3,0,8,2592,0,1,0,0,0,1,0,0,1,0,1,0,0,N,N
1,1,8,3541,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
3,2,11,1577,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
3,2,20,1740,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
1,1,4,1492,0,1,1,0,0,1,0,0,0,0,0,0,0,N,N
3,2,6,1748,0,0,0,0,0,0,0,1,0,0,0,0,1,N,N
3,2,17,2123,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
0,1,5,682,0,1,1,0,0,0,0,0,0,0,0,0,0,N,N
1,0,14,1692,0,0,1,0,0,1,0,1,1,0,1,1,0,N,N
3,2,5,804,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
1,1,7,1075,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,2,17,2648,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
